reporter_name,reporter_code,year,classification,classification_version,product_code,mtn_categories,partner_code,partner_name,value
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C591,Panama,236349078
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C792,Türkiye,13925400149
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C324,Guinea,7736773
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C626,Timor-Leste,895789
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C686,Senegal,498023739
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C090,"Solomon Islands",412302
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C795,Turkmenistan,11461914
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C418,"Lao People's Democratic Republic",213082763
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C226,"Equatorial Guinea",118843950
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C430,Liberia,44142590
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C454,Malawi,2455863
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C108,Burundi,364471
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C132,"Cabo Verde",3972051
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",U918,"European Union",357615061733
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C400,Jordan,2819551064
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C032,Argentina,5513439631
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C204,Benin,3247386
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C893,Montenegro,8346697
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C020,Andorra,3792851
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C340,Honduras,2926845566
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C368,Iraq,3482185223
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C894,Zambia,51473102
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C288,Ghana,2430314604
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C052,Barbados,16311828
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C052,Barbados,14158882
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C188,"Costa Rica",4600320531
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C364,Iran,3405610
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C531,Curaçao,20540879
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C524,Nepal,100055715
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C012,Algeria,2670564452
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C524,Nepal,91658576
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C466,Mali,1739055
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C694,"Sierra Leone",15555685
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C894,Zambia,121392705
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C032,Argentina,5093430430
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C826,"United Kingdom",55945203747
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C426,Lesotho,336331692
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C882,Samoa,1251444
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C626,Timor-Leste,489319
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C430,Liberia,70143376
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C328,Guyana,2045008154
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C422,"Lebanese Republic",135788675
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C862,"Venezuela, Bolivarian Republic of",165227718
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C360,Indonesia,29130626736
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C020,Andorra,53126180
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C308,Grenada,8412744
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C072,Botswana,494897153
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C826,"United Kingdom",59568365589
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C152,Chile,7065032727
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C368,Iraq,10200777978
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C068,"Bolivia, Plurinational State of",317563934
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C328,Guyana,3245815109
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C780,"Trinidad and Tobago",2446580451
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C152,Chile,11777318848
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C268,Georgia,322411658
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C566,Nigeria,4614212333
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C262,Djibouti,1710520
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C586,Pakistan,4645420649
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C624,Guinea-Bissau,9020
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C716,Zimbabwe,51493886
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C170,Colombia,13288492373
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C268,Georgia,136484024
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C591,Panama,166216309
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C624,Guinea-Bissau,121960
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C028,"Antigua and Barbuda",5320354
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C792,Türkiye,16466213097
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C480,Mauritius,202558135
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C072,Botswana,487465566
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C108,Burundi,2219513
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C144,"Sri Lanka",3214569710
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C320,Guatemala,2131671821
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C762,Tajikistan,734289
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C270,"The Gambia",1513743
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C320,Guatemala,1894848812
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C392,Japan,142418410523
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C600,Paraguay,75904984
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C116,Cambodia,8700672164
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C174,Comoros,632591
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C108,Burundi,89810
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C242,Fiji,97877402
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C036,Australia,10318759179
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C760,"Syrian Arab Republic",5265192
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C214,"Dominican Republic",3669314082
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",A000,World,2751617808569
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C388,Jamaica,159040626
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C508,Mozambique,181833306
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C566,Nigeria,3338107154
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C784,"United Arab Emirates",4328605261
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C446,"Macao, China",117651116
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C887,Yemen,4287861
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C156,China,484586170362
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C740,Suriname,62444985
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C288,Ghana,962211450
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C116,Cambodia,6504060199
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C756,Switzerland,55645898663
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C140,"Central African Republic",816148
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C558,Nicaragua,2550739564
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C678,"Sao Tomé and Principe",614585
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C893,Montenegro,4215917
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C430,Liberia,80044403
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C554,"New Zealand",1690974177
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C887,Yemen,13942589
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C231,Ethiopia,233084461
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C222,"El Salvador",1595803843
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C598,"Papua New Guinea",10243745
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C064,Bhutan,3175075
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C854,"Burkina Faso",1023566
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C120,Cameroon,96080882
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C332,Haiti,610079165
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C398,Kazakhstan,1584840433
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C768,Togo,8968724
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C498,"Moldova, Republic of",50793010
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C531,Curaçao,43313523
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C222,"El Salvador",1892835561
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C450,Madagascar,556719469
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C706,Somalia,316044
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C764,Thailand,34513974196
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C818,Egypt,1934817033
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C892,Serbia,676553817
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C308,Grenada,7681198
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C728,"South Sudan",100529
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C324,Guinea,4054776
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C072,Botswana,179190787
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C070,"Bosnia and Herzegovina",158135014
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C858,Uruguay,290065535
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C780,"Trinidad and Tobago",3147055701
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C414,"Kuwait, the State of",685035166
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C662,"Saint Lucia",5073381
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C158,"Chinese Taipei",87893135107
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C702,Singapore,28603935480
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C024,Angola,1662098407
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C578,Norway,5887514863
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C600,Paraguay,102813106
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C704,"Viet Nam",136432461761
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C784,"United Arab Emirates",5546961737
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C384,"Côte d'Ivoire",200353366
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C132,"Cabo Verde",2721660
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C418,"Lao People's Democratic Republic",803416112
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C591,Panama,299808129
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C858,Uruguay,376043891
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C480,Mauritius,235218739
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C892,Serbia,576461725
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C531,Curaçao,56794456
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C400,Jordan,2645329968
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C008,Albania,20858036
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C434,Libya,2626124789
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C004,Afghanistan,12578202
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C214,"Dominican Republic",5066642154
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C788,Tunisia,605283106
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C148,Chad,260886
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C818,Egypt,2439620354
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C646,Rwanda,6254470
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C682,"Saudi Arabia, Kingdom of",12283004142
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C554,"New Zealand",1291231747
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C736,Sudan,16847368
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C800,Uganda,8726294
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C072,Botswana,568859744
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C800,Uganda,7378967
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C426,Lesotho,257702819
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C392,Japan,130231926575
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C192,Cuba,5566993
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C308,Grenada,9272781
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C860,Uzbekistan,57554451
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C170,Colombia,13339788611
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C096,"Brunei Darussalam",237367654
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C188,"Costa Rica",7309710793
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C554,"New Zealand",1693207659
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C414,"Kuwait, the State of",1658646521
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C204,Benin,2863536
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",N990,"Other Countries, n.e.s.",833786544
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C352,Iceland,491324842
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C144,"Sri Lanka",2743397601
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C340,Honduras,4103992147
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C508,Mozambique,149775330
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C512,Oman,2613908045
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C690,Seychelles,13138767
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C028,"Antigua and Barbuda",9985911
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C204,Benin,642024
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C484,Mexico,282025026562
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C352,Iceland,622627743
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C862,"Venezuela, Bolivarian Republic of",604552951
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C004,Afghanistan,6719384
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C466,Mali,5704329
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C048,"Bahrain, Kingdom of",1085956339
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C478,Mauritania,4767221
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C531,Curaçao,23470265
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C728,"South Sudan",206111
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C012,Algeria,411881116
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",A000,World,2911290240362
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C140,"Central African Republic",1294756
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C192,Cuba,4835751
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C516,Namibia,301002954
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C498,"Moldova, Republic of",37494878
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C795,Turkmenistan,42378021
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C064,Bhutan,855772
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C434,Libya,2541329241
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C818,Egypt,2103715937
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C231,Ethiopia,389740970
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C484,Mexico,396708483066
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C124,Canada,358419916260
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C031,Azerbaijan,84309583
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C270,"The Gambia",909540
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C882,Samoa,3692478
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C892,Serbia,411699335
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C736,Sudan,10040
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",A000,World,2915056741120.7
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C376,Israel,14268143219
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C368,Iraq,8735907258
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C780,"Trinidad and Tobago",2893981873
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C686,Senegal,230633510
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C384,"Côte d'Ivoire",91917296
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C646,Rwanda,17038732
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C226,"Equatorial Guinea",284187986
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C434,Libya,2437641796
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C776,Tonga,1602731
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C212,Dominica,1104689
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C050,Bangladesh,10948204551
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C124,Canada,381072254124
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C242,Fiji,78572052
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C478,Mauritania,3898560
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C048,"Bahrain, Kingdom of",1058832484
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C710,"South Africa",14786592003
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C031,Azerbaijan,15734206
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C044,Bahamas,178011305
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C458,Malaysia,51076963407
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C340,Honduras,4202688401
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C214,"Dominican Republic",4402127842
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C344,"Hong Kong, China",6457849584
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C508,Mozambique,79363980
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C152,Chile,12698629795
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C882,Samoa,2113641
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C231,Ethiopia,174137349
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C496,Mongolia,8974532
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C894,Zambia,162344348
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C586,Pakistan,5131791065
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C032,Argentina,2601258844
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C336,"Holy See",150121
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",U918,"European Union",530154143712
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C084,Belize,33731206
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C096,"Brunei Darussalam",80665599
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C212,Dominica,732261
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C212,Dominica,1192577
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C418,"Lao People's Democratic Republic",99831666
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C422,"Lebanese Republic",146302417
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C434,Libya,308581919
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C462,Maldives,13142184
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C702,Singapore,24407038983
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C024,Angola,1516614857
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C112,Belarus,195914175
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C068,"Bolivia, Plurinational State of",409632020
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C496,Mongolia,9923169
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C690,Seychelles,5812372
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C104,Myanmar,1060872067
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C020,Andorra,3291119
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C004,Afghanistan,13172789
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C036,Australia,10067246355
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C659,"Saint Kitts and Nevis",37271748
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C795,Turkmenistan,12765348
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C324,Guinea,7382840
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C893,Montenegro,4904676
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C266,Gabon,216484273
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C624,Guinea-Bissau,13926
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C356,India,69479413112
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C414,"Kuwait, the State of",845415846
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C892,Serbia,343835518
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C068,"Bolivia, Plurinational State of",516330399
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C410,"Korea, Republic of",112586483925
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C634,Qatar,1425562402
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C887,Yemen,1984968
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C524,Nepal,84757553
"United States of America",C840,2021,MTN,MT4,NON_AG,"Non Agricultural products",C578,Norway,5653497186
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C548,Vanuatu,1127239
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C112,Belarus,11909654
"United States of America",C840,2024,MTN,MT4,NON_AG,"Non Agricultural products",C776,Tonga,2035534
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C112,Belarus,26169655
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C158,"Chinese Taipei",84277939929
"United States of America",C840,2020,MTN,MT4,NON_AG,"Non Agricultural products",C608,Philippines,9834669745
"United States of America",C840,2022,MTN,MT4,NON_AG,"Non Agricultural products",C332,Haiti,1013089667
"United States of America",C840,2023,MTN,MT4,NON_AG,"Non Agricultural products",C340,Honduras,4175597640
